"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","1,400","","0.455","","0.491","","1.1","","6",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","800","","0.924","","1.012","","1.1","","2",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)","500","","0.194","","0.194","","1","","6",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FIPRONIL = 129121)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","4,500","","0.177","","0.306","","1.7","","32",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","700","","0.163","","0.182","","1.1","","8",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","4,800","","0.806","","1.168","","1.4","","9",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)","1,100","","0.311","","0.342","","1.1","","7",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","500","","0.075","","0.099","","1.3","","10",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (S-METHOPRENE = 105402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110008)","600","","0.038","","0.116","","3.1","","11",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","600","","0.038","","0.116","","3.1","","11",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFUR = 77501)","467,600","","11.165","","21.546","","1.9","","47",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","700","","0.074","","0.111","","1.5","","13",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","568,700","","","","","","","","72",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,500","","0.057","","0.118","","2.1","","26",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROLYZATE = 100053)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","1,248,500","","19.405","","42.778","","2.2","","63",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (SPIRODICLOFEN = 124871)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","1,255,700","","","","","","","","70",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","9,800","","1.733","","1.803","","1","","30",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","1,500","","0.122","","0.131","","1.1","","62",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","2,000","","0.2","","0.234","","1.2","","47",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","18,800","","","","","","","","92",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","1,700","","0.095","","0.128","","1.3","","73",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BROMACIL = 12301)","32,000","","1.59","","4.445","","2.8","","39",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","50,100","","1.619","","3.916","","2.4","","69",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","21,700","","0.785","","1.793","","2.3","","66",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)","","3.9","","1",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","5,100","","2.281","","4.39","","1.9","","6",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","77,700","","2.601","","6.613","","2.5","","64",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","195,700","","","","","","","","74",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","500","","0.019","","0.029","","1.5","","86",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALDICARB = 98301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)","10,100","","1.411","","1.453","","1","","37",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","14,200","","2.351","","2.613","","1.1","","29",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)","4,400","","0.367","","0.391","","1.1","","60",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","12,600","","1.088","","1.18","","1.1","","58",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","4,900","","0.301","","0.408","","1.4","","64",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","2,900","","0.229","","0.3","","1.3","","52",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHIDATHION = 100301)","7,800","","0.999","","1.007","","1","","42",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)","4,300","","0.45","","0.467","","1","","49",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","900","","0.121","","0.124","","1","","40",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","1,700","","0.156","","0.245","","1.6","","38",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","600","","0.08","","0.085","","1.1","","41",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","128,200","","","","","","","","95",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (XYLENE = 86802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","200","","0.05","","0.05","","1","","26",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","297,600","","16.923","","24.354","","1.4","","66",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (SPIRODICLOFEN = 124871)","2,300","","0.293","","0.319","","1.1","","39",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","306,200","","","","","","","","86",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","1,900","","0.171","","0.384","","2.2","","6",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)"," (NA)",""," (NA)",""," (NA)","","2.3","","2",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER AMM. COMPLEX = 22702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","330,300","","1.372","","6.535","","4.8","","63",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLORIDE = 8001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","4,200","","0.681","","1.935","","2.8","","3",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","20,100","","0.193","","0.563","","2.9","","45",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FERBAM = 34801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","400","","0.197","","0.242","","1.2","","2",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","394,300","","","","","","","","78",""
