"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (Z)","","0.09","","0.106","","1.2","","22",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)","","2.1","","33",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,200","","","","","","","","70",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ZINC PHOSPHIDE = 88601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)"," (Z)","","0.023","","0.03","","1.3","","15",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","16,900","","7.975","","8.496","","1.1","","21",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","16,100","","1.522","","5.036","","3.3","","33",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER (METALLIC) = 22501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER AMM. COMPLEX = 22702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","1,200","","0.292","","0.449","","1.5","","27",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","800","","0.194","","0.3","","1.5","","27",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","1,500","","1.078","","1.288","","1.2","","12",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (Z)","","0.001","","0.002","","1.3","","15",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","41,300","","","","","","","","35",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, BEE = 30053)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BUTOXYETHYL TRICLOPY = 116004)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","100","","0.019","","0.03","","1.5","","28",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","1,900","","1.723","","1.978","","1.1","","10",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1,600","","0.254","","0.578","","2.3","","29",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","2,800","","0.812","","1.062","","1.3","","27",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","7,900","","","","","","","","34",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","400","","0.097","","0.134","","1.4","","27",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)","100","","0.182","","0.256","","1.4","","3",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","100","","0.057","","0.07","","1.2","","13",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","8,600","","","","","","","","39",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","100","","0.019","","0.021","","1.1","","56",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","52,400","","10.356","","11.06","","1.1","","37",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","37,600","","1.342","","3.673","","2.7","","81",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","4,600","","0.277","","0.431","","1.6","","83",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","3,400","","0.626","","0.873","","1.4","","31",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","3,000","","0.185","","0.287","","1.6","","83",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","1,600","","0.467","","0.53","","1.1","","24",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","100","","0.05","","0.05","","1","","12",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","","","0.005","","0.006","","1.2","","56",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","111,600","","","","","","","","93",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","200","","0.028","","0.033","","1.2","","41",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,900","","0.767","","0.825","","1.1","","18",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","1,100","","1.188","","1.188","","1","","7",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","5,600","","2.126","","2.13","","1","","21",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","6,200","","0.392","","0.637","","1.6","","76",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","5,900","","0.767","","0.881","","1.1","","53",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","21,700","","","","","","","","90",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,200","","0.094","","0.135","","1.4","","70",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)","","","","","","","1.8","","23",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","7,700","","1.076","","1.388","","1.3","","44",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","1,700","","4.286","","4.286","","1","","3",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","6,200","","1.158","","1.17","","1","","42",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","26,600","","","","","","","","82",""
"SURVEY","2005","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","","","","","","","","","3",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","","","0.097","","0.111","","1.1","","13",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","","","0.02","","0.021","","1.1","","47",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","22,100","","16.257","","16.264","","1","","42",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","4,200","","1.928","","2.335","","1.2","","57",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","800","","0.327","","0.428","","1.3","","55",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","200","","0.671","","0.791","","1.2","","7",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","500","","0.218","","0.285","","1.3","","55",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","300","","0.778","","0.778","","1","","13",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","","","0.035","","0.035","","1","","13",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","","","0.007","","0.008","","1.1","","48",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","28,600","","","","","","","","76",""
"SURVEY","2005","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","100","","0.049","","0.05","","1","","40",""
