"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","BROCCOLI - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","4,500","","0.09","","0.105","","1.2","","34",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","100","","0.102","","0.111","","1.1","","1",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","180,500","","","","","","","","84",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","800","","0.042","","0.047","","1.1","","14",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","2,300","","0.186","","0.217","","1.2","","8",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","3,800","","1.044","","1.069","","1","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","200","","0.981","","1.177","","1.2",""," (Z)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","5,400","","1.439","","1.611","","1.1","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","300","","0.086","","0.088","","1","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PCNB = 56502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,500","","0.17","","0.171","","1","","7",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","15,300","","","","","","","","19",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","99,000","","3.688","","4.016","","1.1","","19",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","100,000","","3.503","","3.584","","1","","22",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DITHIOPYR = 128994)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,300","","0.461","","0.463","","1","","6",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","4,500","","0.228","","0.237","","1","","15",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)","200","","1.196","","1.2","","1",""," (Z)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","218,900","","","","","","","","48",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","3,000","","0.305","","0.306","","1","","8",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","1,000","","0.057","","0.061","","1.1","","13",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)","","1.1","","1",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","45,600","","1.064","","1.154","","1.1","","31",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYROMAZINE = 121301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","21,500","","0.908","","0.967","","1.1","","17",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","16,600","","0.447","","0.459","","1","","28",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","10,200","","1.001","","1.002","","1","","8",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)","200","","0.01","","0.01","","1","","17",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,100","","0.038","","0.044","","1.1","","19",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (Z)","","0.015","","0.016","","1.1","","1",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","10,600","","0.187","","0.202","","1.1","","41",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","2,900","","0.063","","0.068","","1.1","","34",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","300","","0.028","","0.032","","1.2","","6",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","9,800","","1.911","","1.914","","1","","4",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","3,600","","0.828","","0.854","","1","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","1,700","","0.163","","0.171","","1","","8",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MYROTHECIUM VERRUC. = 119204)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","5,300","","1.242","","1.332","","1.1","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","29,500","","0.499","","0.564","","1.1","","41",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","300","","0.094","","0.109","","1.2","","2",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)","500","","0.085","","0.124","","1.5","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","4,500","","0.09","","0.105","","1.2","","34",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","100","","0.102","","0.111","","1.1","","1",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","180,500","","","","","","","","84",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","800","","0.042","","0.047","","1.1","","14",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","7,800","","1.04","","1.05","","1","","6",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","7,000","","1.25","","1.28","","1","","4",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","1,100","","0.1","","0.1","","1","","9",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","19,300","","","","","","","","12",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","2,200","","1.63","","1.64","","1","","1",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","102,400","","3.03","","3.15","","1","","25",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","2,600","","1.07","","1.49","","1.4","","1",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","500","","0.18","","0.18","","1","","2",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","115,800","","","","","","","","34",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","2,200","","0.36","","0.36","","1","","5",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.07","","0.07","","1","","1",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1","","2",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","84,400","","1.57","","1.69","","1.1","","39",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","28,700","","1.44","","1.72","","1.2","","13",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","27,700","","0.5","","0.51","","1","","43",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","11,600","","1.43","","1.46","","1","","6",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)","100","","0.01","","0.01","","1.1","","4",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","500","","0.04","","0.05","","1.1","","8",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,200","","0.05","","0.05","","1","","19",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","3,100","","0.06","","0.07","","1.1","","35",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","300","","0.03","","0.03","","1.1","","8",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","3,100","","1.82","","1.85","","1","","1",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","4,300","","0.76","","0.77","","1","","4",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","","","0.12","","0.15","","1.2","","",""
"SURVEY","2004","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","13,500","","1.38","","1.44","","1","","7",""
