"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","SQUASH - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","SQUASH - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","SQUASH - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","SQUASH - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","SQUASH - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","SQUASH - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","SQUASH - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","SQUASH - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","SQUASH - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","SQUASH - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","1,700","","0.834","","1.387","","1.7","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","400","","0.051","","0.113","","2.2","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)","300","","0.085","","0.226","","2.7","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","6,800","","1.988","","5.347","","2.7","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","500","","0.32","","0.517","","1.6","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","295,200","","","","","","","","63",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (Z)","","0.079","","0.117","","1.5","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)","1,100","","0.235","","0.705","","3","","4",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZOXAMIDE = 101702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-DB, DIMETH. SALT = 30819)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","14,800","","0.683","","3.267","","4.8","","12",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENTAZON = 103901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","100","","0.136","","0.146","","1.1","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)","2,000","","0.269","","0.274","","1","","20",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA = 29801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (EPTC = 41401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)","5,400","","0.707","","0.713","","1","","20",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1,800","","1.082","","1.193","","1.1","","4",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","500","","0.04","","0.064","","1.6","","19",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPTALAM = 30703)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NICOSULFURON = 129008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","700","","0.53","","0.532","","1","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","400","","0.973","","0.996","","1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100","","0.264","","0.264","","1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSATE = 128501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","26,500","","","","","","","","43",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","200","","0.73","","0.73","","1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","400","","0.502","","1.701","","3.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)"," (Z)","","0.079","","0.09","","1.1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","500","","0.06","","0.091","","1.5","","16",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)","","1.6","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","3,100","","0.875","","1.498","","1.7","","6",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (Z)","","0.005","","0.008","","1.5","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CUBE RESINS, OTHER = 71004)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","200","","0.037","","0.097","","2.7","","6",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","8,200","","0.577","","1.943","","3.4","","11",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","600","","0.04","","0.116","","2.9","","14",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","200","","0.151","","0.215","","1.4","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (Z)","","0.019","","0.032","","1.6","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,600","","0.616","","2.89","","4.7","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","700","","0.417","","0.61","","1.5","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYCHLOR = 34001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","500","","0.064","","0.358","","5.6","","4",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","600","","0.601","","2.03","","3.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,300","","0.161","","0.432","","2.7","","8",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","18,800","","6.982","","13.451","","1.9","","4",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM OIL = 63501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)","100","","0.086","","0.289","","3.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (Z)","","0.016","","0.039","","2.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)"," (Z)","","0.03","","0.07","","2.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)"," (Z)","","0.03","","0.07","","2.4","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (Z)","","0.085","","0.185","","2.2","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)"," (Z)","","0.049","","0.064","","1.3","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","43,900","","","","","","","","60",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","100","","0.027","","0.071","","2.7","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, OTHER","CHEMICAL, OTHER: (BRODIFACOUM = 112701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SQUASH","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
