"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,700","","","","","","","","57",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","2,200","","0.55","","0.578","","1.1","","63",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,300","","","","","","","","64",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.068","","0.072","","1.1","","22",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","200","","0.164","","0.191","","1.2","","21",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","700","","0.187","","0.206","","1.1","","55",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","3,300","","","","","","","","79",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","200","","0.048","","0.062","","1.3","","48",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","300","","0.186","","0.234","","1.3","","3",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)","","1","","2",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","20,800","","2.702","","2.797","","1","","20",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","13,200","","0.646","","0.654","","1","","53",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,500","","0.174","","0.193","","1.1","","20",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","39,100","","","","","","","","62",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","40,000","","2.114","","2.15","","1","","49",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PHENMEDIPHAM = 98701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","42,900","","","","","","","","54",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (Z)","","0.01","","0.01","","1","","10",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.055","","0.063","","1.1","","2",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (Z)","","0.012","","0.013","","1.1","","2",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYROMAZINE = 121301)","1,400","","0.123","","0.125","","1","","29",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","25,900","","2.221","","2.374","","1.1","","29",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,000","","0.103","","0.105","","1","","24",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","4,000","","0.658","","0.667","","1","","16",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","300","","0.114","","0.126","","1.1","","6",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","4,300","","0.167","","0.241","","1.4","","47",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (Z)","","0.008","","0.015","","1.8","","1",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)"," (Z)","","0.007","","0.014","","2","","1",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","2,400","","0.092","","0.128","","1.4","","49",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","52,200","","","","","","","","74",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","800","","0.048","","0.055","","1.1","","39",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)","200","","0.023","","0.024","","1","","28",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","450,200","","","","","","","","29",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,200","","","","","","","","64",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","500","","0.735","","0.735","","1","","30",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,200","","","","","","","","38",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","100","","0.043","","0.058","","1.3","","42",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","200","","0.16","","0.518","","3.2","","19",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","2,300","","","","","","","","70",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (Z)","","0.029","","0.082","","2.8","","19",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","200","","0.1","","0.17","","1.7","","4",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","400","","0.74","","1.06","","1.4","","1",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","9,800","","2.45","","2.55","","1","","11",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","9,700","","0.53","","0.59","","1.1","","45",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","400","","0.33","","0.41","","1.2","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PCNB = 56502)","300","","0.25","","0.25","","1","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","22,100","","","","","","","","50",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","12,900","","2.74","","2.77","","1","","13",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","2,600","","0.52","","0.73","","1.4","","10",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","15,900","","","","","","","","24",""
